id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag
10160,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men 917 Lo Paint Splatter White Casual Shoes,Mixed,CLTH-010160
40610,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta,Cotton,CLTH-040610
1537,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Puma Men Red Net Jersey,Cotton,CLTH-001537
30567,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Black Sunglass,Plastic,CLTH-030567
26402,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt,Cotton,CLTH-026402
12637,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Probase Men Printed Black Tshirts,Cotton,CLTH-012637
42147,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Unisex Sweet Classic Leather White Casual Shoes,Mixed,CLTH-042147
8688,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Basics Black Sunglasses,Plastic,CLTH-008688
3260,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Heroes Needed White T-shirt,Cotton,CLTH-003260
50482,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Briefs,Mixed,CLTH-050482
23170,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt,Cotton,CLTH-023170
28598,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Calcio White Sports Shoes,Synthetic,CLTH-028598
6712,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Locomotive Men's Round Neck Blue T-shirt,Cotton,CLTH-006712
35015,Women,Accessories,Stoles,Stoles,Orange,Summer,2012.0,Casual,Fabindia Women Cream Printed Stole,Mixed,CLTH-035015
51550,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Fastrack Women Pink Watch,Metal,CLTH-051550
37326,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Sheen Women White Dial Chronograph Watch SX038 SHE-5020L-7ADR,Metal,CLTH-037326
20391,Women,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Baggit Women Tickle Jimmy Brown Belt,Leather,CLTH-020391
53663,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,Leather,CLTH-053663
15076,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Mother Earth Women Printed White Kurtas,Cotton,CLTH-015076
59359,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,Cotton,CLTH-059359
21243,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Footloose Unisex Morita Black Backpack,Canvas,CLTH-021243
4421,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Champion Burnt Out Striper Off White Olive T-shirt,Cotton,CLTH-004421
10504,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White Tshirts,Cotton,CLTH-010504
40274,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,Denim,CLTH-040274
14998,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Sports,ADIDAS Men Printed Olive Tshirts,Cotton,CLTH-014998
32654,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Women Sphere Red T-shirt,Cotton,CLTH-032654
56311,Women,Apparel,Innerwear,Bra,Nude,Summer,2017.0,Casual,Biara Women Nude Bra,Mixed,CLTH-056311
26066,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt,Cotton,CLTH-026066
12253,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt,Cotton,CLTH-012253
42523,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Mother Earth Women Beige Kurta,Cotton,CLTH-042523
3604,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Converse Men's Chuck Taylor As Canvas OX Shoe,Mixed,CLTH-003604
51908,Women,Accessories,Bags,Laptop Bag,Brown,Summer,2016.0,Casual,Nyk Women Brown Floss Laptop Bag,Mixed,CLTH-051908
13381,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Timberland Men Juniors Navy Blue Casual Shoes,Mixed,CLTH-013381
18769,Men,Accessories,Ties,Ties,Black,Summer,2011.0,Formal,Peter England Men Elite Black Tie,Mixed,CLTH-018769
35471,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,Mixed,CLTH-035471
17721,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011.0,Casual,Reid & Taylor Men Check Burgundy Shirt,Cotton,CLTH-017721
23514,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,Metal,CLTH-023514
48825,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant,Mixed,CLTH-048825
6376,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's Black Casual Shoe,Mixed,CLTH-006376
27988,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey ZONE Men Black Zone Briefs US17,Mixed,CLTH-027988
47051,Women,Apparel,Bottomwear,Salwar,Multi,Summer,2012.0,Ethnic,Shree Women Multi Colored Jodhpuri Salwar,Mixed,CLTH-047051
3436,Unisex,Accessories,Headwear,Caps,Red,Summer,2011.0,Sports,Reebok Royal Challengers Bangalore Fangear Red Cap,Mixed,CLTH-003436
26254,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Proline Men Charcoal Grey Track Pants,Polyester,CLTH-026254
12061,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,Cotton,CLTH-012061
19489,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Brief,Mixed,CLTH-019489
54674,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Sliver Dial Watch,Metal,CLTH-054674
27386,Men,Apparel,Loungewear and Nightwear,Night suits,Red,Summer,2016.0,Casual,2go Active Gear USA Men Lounge Set,Mixed,CLTH-027386
30331,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Men At Work Black T-shirt,Cotton,CLTH-030331
35643,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,Leather,CLTH-035643
7096,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,Canvas,CLTH-007096
6144,Women,Footwear,Sandal,Sports Sandals,Red,Winter,2012.0,Casual,Puma Women Black & Red Apex Sports Sandals,Mixed,CLTH-006144
47263,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White & Black Brief,Mixed,CLTH-047263
17513,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,Cotton,CLTH-017513
14396,Women,Footwear,Shoes,Heels,Navy Blue,Fall,2011.0,Casual,Enroute Women Casual Navy Flats,Mixed,CLTH-014396
38960,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Printed Grey T-shirt,Cotton,CLTH-038960
4613,Unisex,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Printed Sling Bag,Leather,CLTH-004613
45534,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Fila Men White T-shirt,Cotton,CLTH-045534
15244,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,ADIDAS Originals Men Valley-Fdt Red Casual Shoes,Mixed,CLTH-015244
21071,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Clarks Men Formal Black Formal Shoe,Mixed,CLTH-021071
40046,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Casual,ADIDAS Men Berty Black Shorts,Polyester,CLTH-040046
58885,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red Tie,Mixed,CLTH-058885
24503,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta,Cotton,CLTH-024503
10736,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Mcc Red Red Handbags,Leather,CLTH-010736
56123,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Colorbar Perfect Match Nude Beige Foundation 002,Mixed,CLTH-056123
32466,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Graphic White T-shirt,Cotton,CLTH-032466
41194,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Allen Solly Woman Grey Shirt,Cotton,CLTH-041194
5507,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nike Women's Tennis Black T-shirt,Cotton,CLTH-005507
20365,Women,Apparel,Bottomwear,Stockings,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Brown Tights,Mixed,CLTH-020365
15082,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurtis,Mixed,CLTH-015082
36200,Boys,Apparel,Topwear,Jackets,Red,Summer,2012.0,Casual,Gini Jony Boys Printed Red Jacket,Polyester,CLTH-036200
57237,Women,Accessories,Bags,Handbags,Coffee Brown,Summer,2012.0,Casual,Murcia Women Coffee Brown Handbag,Leather,CLTH-057237
40280,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers,Denim,CLTH-040280
33772,Women,Accessories,Bags,Backpacks,Grey,Fall,2013.0,Casual,Puma Women Foundation Grey Backpack,Canvas,CLTH-033772
39248,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Chief Men Olive Shoes,Mixed,CLTH-039248
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Classics Jeans,Denim,CLTH-041352
11422,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Summer Blue T-shirt,Cotton,CLTH-011422
25617,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver Casual Watch,Metal,CLTH-025617
26092,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,Cotton,CLTH-026092
55560,Women,Personal Care,Skin Care,Face Moisturisers,Gold,Spring,2017.0,Casual,Revlon Age Defying Sculpt -Logic Re-shaping Day Cream,Mixed,CLTH-055560
8218,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men's Air Googly 2 White Orange Shoe,Synthetic,CLTH-008218
2722,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Denim Mickey Surf Kidswear,Polyester,CLTH-002722
43405,Men,Accessories,Socks,Socks,Multi,Summer,2012.0,Casual,Lino Perros Men Monday to Friday Socks,Mixed,CLTH-043405
28934,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mr. Men Printed Charcoal T-shirt,Cotton,CLTH-028934
13375,Men,Footwear,Sandal,Sandals,Blue,Fall,2011.0,Casual,Timberland Men Jeunes Blue Sandals,Leather,CLTH-013375
46177,Women,Accessories,Jewellery,Necklace and Chains,White,Winter,2015.0,Casual,Adrika White Necklace,Mixed,CLTH-046177
7250,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Monte Road Black Shoe,Mixed,CLTH-007250
49903,Unisex,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Q&Q Kids Unisex Yellow Dial Analog Watch,Metal,CLTH-049903
16607,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Knit Top,Cotton,CLTH-016607
31819,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Titan Men Chronograph Blue Dial Watch,Metal,CLTH-031819
50012,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Sports,Hanes Women Black Cotton Stretch Moulded Cup Bra,Mixed,CLTH-050012
28108,Men,Apparel,Innerwear,Trunk,Blue,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Blue Trunks 8009,Mixed,CLTH-028108
6382,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Casual,Numero Uno Men's Grey Navy Flip Flop,Rubber,CLTH-006382
34557,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Puma Women Fitness Barrel Pink Handbag,Leather,CLTH-034557
31217,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Lotto Men Sneak Red Casual Shoes,Mixed,CLTH-031217
12095,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Printed Violet Kurtas,Cotton,CLTH-012095
54680,Women,Apparel,Topwear,Kurtas,Peach,Fall,2012.0,Ethnic,Shree Women Peach Kurta,Cotton,CLTH-054680
27372,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Blood Test Green T-shirt,Cotton,CLTH-027372
2510,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual Black Leatherette Shoe,Mixed,CLTH-002510
43637,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Vero Moda Women Pink Dress,Chiffon,CLTH-043637
22600,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White T-shirt,Cotton,CLTH-022600
16435,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,Levi's Men Printed Olive Tshirts,Cotton,CLTH-016435
8816,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Ranger Blue Navy Checks Shirts,Cotton,CLTH-008816
7062,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,Nike Unisex Classic Black Grey Backpack,Canvas,CLTH-007062
34765,Women,Accessories,Bags,Handbags,Beige,Summer,2015.0,Casual,Be For Bag Women Zoli Beige Tote Bag,Leather,CLTH-034765
47297,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,Leather,CLTH-047297
50220,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Stoln Women Red Belt,Leather,CLTH-050220
20157,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Festa Bright Green Shirt,Cotton,CLTH-020157
38994,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans,Denim,CLTH-038994
14362,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,Mixed,CLTH-014362
44412,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes,Mixed,CLTH-044412
5735,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Dhoni Trainer White Gold Shoe,Synthetic,CLTH-005735
52577,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Mod'acc Women Black Clutch,Mixed,CLTH-052577
39846,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini And Jony Girls Striped Green Top,Cotton,CLTH-039846
33540,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Wrangler Women Maddy Red Top,Cotton,CLTH-033540
58871,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Hakashi Men Steel Cufflinks,Mixed,CLTH-058871
57005,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Ethnic,HM Women Black Sandals,Mixed,CLTH-057005
11610,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011.0,Ethnic,W Women Solid Beige Kurtas,Cotton,CLTH-011610
25425,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Puma Women Shopper Sea Blue Handbag,Leather,CLTH-025425
32492,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Proline Men Olive T-shirt,Cotton,CLTH-032492
13523,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Printed Pink Tops,Cotton,CLTH-013523
27716,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag,Leather,CLTH-027716
43253,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Aneri Women Cream Kurta,Cotton,CLTH-043253
49769,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Alma Women White Tunic,Mixed,CLTH-049769
31673,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans,Denim,CLTH-031673
19019,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,Mixed,CLTH-019019
55336,Women,Personal Care,Hair,Hair Colour,Black,Spring,2017.0,Casual,Revlon Colorsilk 1N Black Hair Colour,Mixed,CLTH-055336
34301,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Tussar Dupatta,Mixed,CLTH-034301
17183,Men,Apparel,Topwear,Shirts,Maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Maroon Shirt,Cotton,CLTH-017183
22264,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats,Mixed,CLTH-022264
16051,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Highlander Men Check Grey Shirt,Cotton,CLTH-016051
46721,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Rasasi Men Hope Perfume,Mixed,CLTH-046721
7406,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoe,Mixed,CLTH-007406
19825,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt,Cotton,CLTH-019825
4283,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Rockport Men's Ananti Black Formal Shoe,Mixed,CLTH-004283
36456,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Spinn Men Temptation Brown Shoes,Mixed,CLTH-036456
52113,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Myntra Women Orange Printed Kurti,Mixed,CLTH-052113
20533,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Tijori Taj Purple Wallet,Mixed,CLTH-020533
14706,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Stripes Purple Shirts,Cotton,CLTH-014706
33918,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Citizen Women White Dial Watch,Metal,CLTH-033918
44076,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Boss Women 75 ml Perfume,Mixed,CLTH-044076
5351,Women,Footwear,Shoes,Sports Shoes,Beige,Fall,2011.0,Sports,Quechua Arpenaz Sandal 50 L Beige,Synthetic,CLTH-005351
37584,Girls,Apparel,Topwear,Rompers,Green,Summer,2012.0,Casual,Madagascar3 Infant Girls Light Green Snapsuit Romper,Mixed,CLTH-037584
11274,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants,Polyester,CLTH-011274
45998,Women,Apparel,Saree,Sarees,Blue,Summer,2012.0,Ethnic,Fabindia Blue Self-Striped Saree,Mixed,CLTH-045998
25041,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Yellow Jersey,Cotton,CLTH-025041
33124,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Stilettos,Mixed,CLTH-033124
36664,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Paridhan Women Brown Handbag,Leather,CLTH-036664
45396,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & White Sandals,Mixed,CLTH-045396
44244,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,Leather,CLTH-044244
5163,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Beautiful But Dangerous Black T-shirt,Cotton,CLTH-005163
14534,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Printed Black Tshirts,Cotton,CLTH-014534
41736,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Golden Heels,Mixed,CLTH-041736
11046,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,Cotton,CLTH-011046
25273,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Handbag,Leather,CLTH-025273
10194,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Sqaure dial leather strap Black Watches,Metal,CLTH-010194
57653,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,,Lotus Herbals Colour Dew Strawberry Idea Nail Polish 95,Mixed,CLTH-057653
33316,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Striped Slim Fit Shirt,Cotton,CLTH-033316
30593,Unisex,Accessories,Headwear,Caps,White,Summer,2012.0,Sports,Nike Unisex Tennis White Cap,Mixed,CLTH-030593
2346,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Reebok Men Electric Blue Polo T-shirt,Cotton,CLTH-002346
43061,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Dutch  T-shirt,Cotton,CLTH-043061
48489,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,French Connection Women Peach Top,Cotton,CLTH-048489
13711,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Mens Solid Black Polo Tshirt,Cotton,CLTH-013711
3294,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women Sport GEL Cushioning White Shoe,Synthetic,CLTH-003294
50476,Men,Apparel,Innerwear,Briefs,Black,Winter,2016.0,Casual,Chromozome Men Black Briefs,Mixed,CLTH-050476
34133,Men,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Smart Casual,Turtle Men Brown Wallet,Mixed,CLTH-034133
46513,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,Metal,CLTH-046513
7634,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men's Mazarine Blue Polo T-shirt,Cotton,CLTH-007634
55938,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Desire Nail Lacquer 22,Mixed,CLTH-055938
22056,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta,Cotton,CLTH-022056
58086,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Black Earrings,Mixed,CLTH-058086
56920,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Sandals,Mixed,CLTH-056920
41997,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,Cotton,CLTH-041997
38163,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Plastic,CLTH-038163
10709,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Nike Women Trainng short sleeve tshirt Purple Tshirts,Cotton,CLTH-010709
32459,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Tank Green T-shirt,Cotton,CLTH-032459
59968,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress,Chiffon,CLTH-059968
3409,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Not tonight ladies T-shirt,Cotton,CLTH-003409
55799,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Nightdress,Mixed,CLTH-055799
7895,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Proline Men Olive Green Checked Shorts,Polyester,CLTH-007895
18564,Women,Footwear,Shoes,Flats,Teal,Winter,2015.0,Casual,Catwalk Women Casual Teal Sandal,Mixed,CLTH-018564
6947,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2011.0,Casual,Tantra Men's Glasses Mustard T-shirt,Cotton,CLTH-006947
48214,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Plastic,CLTH-048214
9133,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Iknois 2XT White Sports Shoes,Synthetic,CLTH-009133
51339,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Raymond Men Brown Socks,Mixed,CLTH-051339
29223,Men,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Men Pack Of 3 Socks,Mixed,CLTH-029223
12862,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Lee Cooper Men Formal Black Shoes,Mixed,CLTH-012862
